X,Y
0.4197936609773101,9.102823346967886
8.274916282691539,4.5631692825372285
0.9029079719126154,4.119808234790651
1.522513604801654,6.357242156702245
3.8486261329178517,2.692399097974266
4.8678567166260445,9.269851125305816
0.4383435439036365,6.062743118497156
5.435542727339664,4.746755150645936
1.9621545606117818,3.6749475209639684
4.574512917179795,0.8102765847752447
9.955870339137737,4.120309946511585
1.647357252343452,3.819398840168884
5.775017323766666,5.688736511279897
8.9208317176991,7.589059300850119
5.665247719363476,8.195119274827455
0.40252052388621173,8.160522395477935
5.054303790822667,1.527375845118284
1.8684849877540888,1.3955110979319718
0.45436671691176267,5.8507357032685885
5.740571959602335,7.021075677237595
0.49988552315668566,3.2959860072965244
6.075623435172357,4.294394309385698
7.3270574456402695,5.430558881674528
5.439485778680949,5.481843866365472
0.4480272751786385,3.74781158754693
3.97201356311901,9.33903852537897
9.710052421372717,0.6682007630947373
7.423699743412094,8.788902948795773
9.873019547165825,7.508359478126863
8.33313560623247,6.889879890591512
3.261692729210668,4.29235923945281
9.648585357345215,7.148038465101144
7.263644191312668,8.010861834721304
3.9281736839798533,6.974468155521807
8.78763374228757,6.545422189909697
2.6379948623230263,6.358084628062185
0.33163672502193875,7.577956581662778
4.729202133647749,1.6823333170157806
9.215380023279266,0.7667126954820802
8.596941321707082,4.144097656442884
8.99378784131432,0.9140578407686029
6.7074297722935246,2.736230257011145
6.307844859945333,5.764201552754857
2.8611881931660554,8.552900899263467
1.9357101009057276,7.754174639346026
5.577516381585857,1.2800543535463271
7.027980556264401,9.763547382136858
5.695695010775072,7.281142941682431
1.383782531725447,1.3427168561991953
5.044633682826759,3.1958716495797255
0.7004355286952579,6.33150597782144
8.645837998036967,4.6474810387286265
5.82092320328835,5.536846421704321
4.128907366503787,9.4927908103766
3.6567488659703007,2.0804274404042733
3.512526585106656,9.836030092976761
1.0006700149185621,0.9511341321026601
6.331363407842058,6.470598751075802
2.813649668744327,2.5581767322669413
8.282706608778586,4.489285071225842
5.949505644918515,8.733489783005899
9.26691747212384,4.587707056266996
2.57134918416328,7.66796486436962
6.93353728067755,7.272742218878744
5.993269996607174,2.1295592899651794
1.5381260475825076,7.644522434713021
3.2033692216871423,4.963617351272427
0.7339977860728619,9.44897867193911
5.825342406675982,1.9865701778964018
8.197795095225588,1.9406406847579283
0.47639614116395723,8.474175150772492
8.766940518287685,3.709797044670673
6.372302436255463,5.339429862343026
0.4772731305305633,9.382832921762091
1.5320145307180721,6.399792245849298
7.424344008195936,6.414568877233789
3.8779144762110307,7.839313324963911
5.697435837731744,3.845565519115807
7.861562946157065,1.605120312004561
3.7415493154770543,6.934128214283719
2.843294384543978,8.053852752805403
2.385400633201308,2.3935519422499487
1.986088597441522,5.355012228861657
0.153002909358807,9.783707789877015
4.211578911986007,0.34153523776233596
2.3625073143239117,5.727957170814831
5.097284510714381,5.663341724683876
3.105109777682531,8.957998921974456
9.182510484824727,3.7325284907648637
5.769294976939415,9.714447006263823
6.2094939172105885,4.228247260059943
4.320478973313616,3.4033153708280994
5.812327557517483,8.829555240979975
6.2050098448858995,5.265938530668088
0.010185955437704841,9.956900163733177
0.39515196748877934,6.849534659921737
4.815885753060974,6.663253634080636
4.224910881414656,7.7196914469589295
1.7024397244434397,1.188918150650844
4.616786159246619,7.381097899627408
1.3194215559840305,0.439002614800601
9.116857817552495,7.535224509621065
5.187441255310713,6.810343359457965
2.6731377774075646,5.919086310477832
5.486268313865967,3.362550242638682
1.7446607859449548,2.498332896201706
4.007605732668338,7.947036778969158
2.9060158048640106,5.197745814414177
1.0480943829418377,3.8115645577786452
4.0647318513588715,8.099176889211003
7.573518351539378,7.178826696159395
0.4668080734738811,0.817991173491599
2.639208386996905,4.62793713887309
2.7270531287798794,9.256991748545593
9.765705630472715,8.421646468704761
8.733498790892732,5.91899339789248
5.005965766019438,1.1707582462005228
3.35104446095165,2.182796036987047
3.1804914988493795,0.2852066465933989
9.360806591694228,8.491644867041604
6.0195776560101315,1.4863531483215253
1.1630069718829372,6.080746690795379
1.958236628959673,7.755011685412015
2.121494672823622,0.1962371308642119
5.864790748361389,1.2645759140250978
7.872209000733813,1.3046861955296962
6.794541421038286,8.89390313281318
8.396063338672738,1.9861773944765782
5.949466952749896,8.96054048938558
4.939512856141929,5.836527364407509
0.09309498525942317,3.55424776385283
9.342453807269438,9.493396546196434
7.466786943886704,4.673521866139003
7.147646709922969,1.5016891959387735
9.19963435159059,8.496665107824795
3.9634841899280326,8.289901561480464
0.9950366493704899,3.8818310701655454
4.466535251009221,6.1307482675051475
6.677788940136383,4.853513168917159
5.082301575989638,1.4617869799382277
7.761760273641412,6.953981406736665
3.425300661506079,3.352465752416652
4.622417980719774,4.4096606272046
2.5552580518870114,0.06493303062597544
5.632669300854641,5.192694355642518
6.589333483372055,1.0353801688669584
6.547753944438672,1.5643985588264853
9.153741773449728,5.1127029998098905
8.037201948672692,3.952611558703991
0.03975748636147913,4.598205957619132
8.284983943971293,6.652017044241849
3.921104319445947,6.024583535573319
3.0180708097996387,2.78154628199709
3.9402244902145886,0.15348090948372084
5.474113879916388,9.113741166912702
4.224084682064145,2.713221680892368
6.729944723394126,1.1152068209006272
7.955732906610144,5.345969891792267
7.571102437780553,8.356428196427114
5.9693047794370955,0.21612257305817173
1.0147251836354543,1.5350961706340804
2.75929129770761,6.730611178477673
3.8445222247948854,4.886196819026418
0.001758122399250217,8.948977640425474
1.0994666769776518,2.670013259158698
7.249057920326977,4.37703795630751
9.054587043320092,1.9859526790892468
3.848565914427021,9.12237019420974
2.1817172374768568,1.9009699338061548
0.394694843482023,7.8451304381212585
3.942030088613364,8.088685214067684
2.40507899739507,9.25783498107412
2.6373908647846243,3.020172967897332
4.835321237231694,3.6537224517526887
3.216495190253709,2.2881703620197325
9.829221771864653,2.5510336232188724
9.817893347868784,2.9861834014714406
9.654648683937964,5.114297532032332
0.3038994987714594,7.604734254745983
6.622857569599096,3.6425724117885885
7.0060179736157115,1.3553556646051634
0.7770778309579884,6.9048346379346075
2.8720056435449703,3.719445133098823
6.489725177278133,3.7050778287879247
3.2435498631238815,9.219433048132744
4.994266920385875,9.168144389627182
7.373956627889456,3.4230134578523232
3.5802580519861307,1.6880029609331981
8.572816277446751,9.03040138135495
1.9998036595845958,6.422139745635071
5.02289649122557,6.307790923968178
8.63826495972692,0.048664747550553056
7.1235329608058,2.1602378840945544
6.723515475993488,6.700342399906544
0.4849469333476153,6.277800944465774
0.7346427486330109,4.584747347359068
8.623941037736211,9.318552905772073
4.147951341972024,9.009594032082909
2.501616667914343,8.728834560461522
7.171897007799486,6.452632688586851
5.364223549608997,6.728069995997586
8.509073685583298,6.461585457129344
0.7527352392716069,0.41972277615053066
3.105834903281819,8.242233720914097
2.0367178492621596,4.267210147322611
8.390250733323072,6.4995894378191394
3.4354499173413453,3.9277526356931904
2.3566892116441194,6.019854646513162
6.331412379605515,2.746726061380108
5.321403465632172,1.491793777698457
8.566148637336585,5.979041681293497
1.8385689931987925,0.38545006905046475
5.869470684712318,4.607716645965068
7.385276588797286,4.142241350120473
8.128148211951775,1.8840265630742925
5.408182340823883,6.46753389180949
0.6578790387814049,5.998451452807191
6.543912749946593,1.9534897438715304
2.6740527201098074,9.205991399632168
4.985204517069248,6.4041125264420495
1.273508848994629,0.2833135145640986
1.3691500226985898,9.930160378245255
8.96069282305687,0.3449943670799205
8.107575494066232,4.76922845054346
7.845163013609742,8.730923388365103
7.585313019682323,5.702222356509306
6.396133004626433,3.6652629713676066
1.9086303499555413,9.483970502650775
3.8098234031224107,2.9301272589472127
8.408835807435956,9.943412831434962
6.9469879965805585,1.0902735731256585
0.5227260212463136,2.929992410432891
0.6931282719962639,4.759027078040905
8.25634288460683,1.2335313666724257
2.6639133374955435,5.479883866762824
6.6768193949968335,1.7390357719096305
8.772530975363185,3.7301383243101895
5.005614038211289,4.815067632021252
8.984162269516364,0.7490386064289867
9.489936983063478,0.6324590920977424
5.169202251788404,5.738947945417591
8.65399950089623,8.493405376647708
3.792441560404752,8.59894020127045
4.357776635744268,3.347578272653293
9.898980981143001,8.927639150213217
6.776547982733057,5.2087923763711
2.8128831850586202,3.647085563399326
7.579119586526408,1.961497940104111
1.9513473987683039,5.622203497052228
2.8361312617455194,6.93046295558915
5.380100008817287,2.0053046965310672
4.988090111183981,7.353691604511905
0.47817470339020285,8.591288284324417
7.002062544554443,0.19716338471559625
7.586329768215999,8.320187761832173
1.8571875989287256,5.960420027201856
3.7956282691499634,9.029926269060462
4.362680996731174,9.76592147822731
6.086041084702365,8.134500155056145
8.38501257643814,8.160971271692416
2.9806358937093744,3.109180427200994
5.313533991688856,5.92488808180506
5.7461395761594956,2.6329962691959286
5.845694248776384,7.513528060671319
7.267090248144754,8.645719463421331
5.032389642065031,9.524813795345695
8.909935822605906,9.22831386217675
9.422299760282968,4.577953508792081
1.373707177811323,1.3218889430047964
7.816083533453272,0.5898777550534906
9.20844660627254,6.057568348462229
0.027087636333965603,3.4444619447700564
1.0275656596100746,7.986669117473257
0.8677401877532342,7.495999413979933
5.460417513703812,2.9905416472252453
6.881073302402948,5.429220262903539
8.763741253968739,1.6705153181046861
0.3088874955071297,6.373636086295691
2.908915488265349,1.0802259792891566
7.4590839107315166,9.128979361032691
7.19335093820453,8.505351051385418
3.5506341758902216,1.2352626442941106
3.098690947189131,1.6230599297149306
5.776868320115037,1.8032865297300338
8.027123599197852,0.7533268876385024
6.293112439080141,6.32031202470977
4.06366849859018,9.069839646824875
1.1049769162311252,2.059223054019915
5.7595549137821065,7.4607973085528165
5.144710234024874,5.937070386455373
5.283540816393453,7.0643297272959344
3.5795068277663367,5.604632846667056
7.593926157896478,0.41180408161305637
5.758043558087919,4.267717167717681
6.8144246546729565,3.1443635957433114
2.7948702804232815,4.204122300112946
7.848796027932595,4.402483550094761
5.527824942666983,9.877530323792673
2.8460329883794486,4.85458315337458
4.460345700620517,9.77163721600615
6.073812587170315,4.205001990051651
9.322887244150056,2.6457623865449187
8.749029364152944,5.659597469551153
5.355096469981095,4.901887307861172
6.3367336636772595,9.314920379227612
9.55864452895516,9.548056534899136
8.565422113589316,0.05626715268990057
1.488164359297055,4.367922527959447
3.6722809363696007,7.036363572656873
0.9919471480850572,0.5277094280187622
5.0116264272471875,5.093924146943628
4.802598490567642,4.32038131308534
9.589352282862485,8.023021036751167
4.328059968125189,4.1045024991645205
1.5420165776049521,0.20326021269074457
9.732933218987558,7.6005211816946865
6.161879428305949,2.614687577551058
5.8147304633669865,2.8169991926233138
8.577206243515366,5.739290572928151
5.819422474662906,2.6928132958840543
4.9835851429188915,9.277964972379216
9.410128412723003,8.858358890742903
6.668341108652573,4.047429997109473
0.5990569687277914,2.398932541002079
3.470368390030502,3.9004616632088585
4.9996919488798595,3.853786956718077
3.6742465478355903,8.592469459597654
2.5044529296167073,6.203202226802388
6.013449678744065,0.22803283276964126
9.135147941906208,5.382599518814569
4.112146848718897,0.9349476534130796
8.92411294047994,8.87121187689233
5.234121957562775,4.50767719679789
6.054472509228797,0.8661494587384944
4.979676278421219,2.986083442398927
8.330712936519792,4.310561744553098
8.030196920824416,5.626481416578752
1.7594711366729132,2.374314660521728
4.156841222313225,9.451442335186274
7.347332613910737,6.811263191418011
1.732959648534128,2.5918143939493623
6.522727695047008,4.858355416802397
9.93977058664853,9.854022512545743
2.604492895725916,8.213121239146714
4.131173784759833,8.829483933325992
5.389656819657382,6.877082527585213
3.565830755598247,4.477179215174254
6.273759257320438,4.064394208343432
0.13599091559279297,3.776492806622217
5.191124546031668,6.309334940128658
1.9939613537397283,9.35042510721077
6.038595836875439,4.639209137709289
0.6701272323925345,4.321154959592954
5.548875889990999,1.2085079499143903
5.078175731502602,7.388625629743689
7.049750811821963,1.4701225832975817
4.441269502832813,7.48745420537018
8.631662403344762,9.02542737245568
2.305910279323624,7.604274054546323
2.987035155799931,7.1257557963700044
4.486947975586023,0.1768164953692708
5.461348829246315,5.68231955874634
4.649448127556322,9.36446766072048
5.783705122496645,7.9132128897918905
0.19782394281818716,0.9817387687392154
7.629282697125062,8.749098695496311
8.286783370155247,5.456698555793935
4.416845224622189,4.7762809418389365
8.865505258522202,2.224975189653129
5.5728678714129565,3.1033250320667296
6.16063421491606,5.100450991517951
1.8632123874737283,8.954563122515717
5.311834879586542,1.7450437855537393
5.532703225086273,2.888112567962424
2.1691006723271853,4.216847218111484
0.8766628162955437,2.088257025361168
2.70875858150347,9.722613899691403
8.337997565121691,0.6580780903737748
4.4768202885183666,9.61400560978426
2.3190839239276273,5.3132365913877795
8.178404338558035,4.908121249816898
3.539738211205118,5.762721838395929
2.486596994063026,8.36791599168613
8.51525126752493,8.081069562276397
7.735287247986235,6.91781928338806
5.365410746275728,3.0994118231064305
6.4256815200220965,2.628025073268164
7.770262100462904,1.1899661865527356
6.662418227832793,0.6839843383070221
0.4022267474053365,9.6135179284047
4.675289261740333,1.2439310236112877
1.1541813151997982,8.327490821541312
4.258038089250568,4.288447353914963
1.331498882406732,5.197236030510646
5.6359602481939755,9.928351231903727
0.8484761543703179,3.329329614825406
5.371833060937553,6.907342222350007
0.3583885102899109,9.970468744180694
0.029353812906562915,9.50443094332644
4.850531053367297,6.765926691995581
3.1953240825583284,7.286316455199601
9.169898615631443,3.8567009801024543
4.371362391769759,8.064522130922022
1.8563359412979297,2.0953698092499753
9.91967908841067,5.562450132194109
6.762388543244699,5.457528326542665
8.91351243719488,9.024407958563373
6.8907613409706965,8.432320219781126
4.639188501533744,5.323259770708166
3.444644315274026,5.055553470168178
2.9168917747699954,6.519102103851501
6.5077233224686095,0.751074087343313
8.196456439152772,5.627886759396645
8.202872660738745,5.918062728385252
5.748725236015902,7.508785222198306
8.634057381452564,2.2882280015562015
6.019336700799588,7.419144943643309
7.542448586265097,7.638658806059194
7.455243239058262,4.723904279578183
4.344426920576559,0.5101130270793597
9.60692464396375,4.076867302024571
2.446277492702542,5.726659973365425
4.603682860984487,0.6485763982832626
3.841985292372244,1.3295470022565425
7.7876624488283515,4.920742226152802
9.997329935804547,5.951254967126333
1.6072166419713596,6.443801248428953
9.807592675915043,0.4258138063574368
7.655464842120163,9.71809643443599
0.6502802480338576,2.47508396421084
4.764952466529504,7.599538386613057
4.7449899483151015,3.3796335190423044
6.226982210983793,5.774466684759853
2.9431755873506447,7.378701544029177
2.738794509030612,0.9971361370481768
1.525740516023243,8.37526813086739
1.9002204918514165,9.887314389180963
7.793625484892167,6.308236960834107
5.379631780454952,3.52988168445294
1.4597859098279053,7.509116838345169
6.903596217123616,7.870473600930445
8.851520352272974,4.256572274225748
7.688464375714931,8.412731035937513
9.678497609479496,2.6439013091927266
5.696137394855256,4.3547177514025375
0.10264776140595178,0.9564629352649656
9.226763615134598,3.3672198422844057
9.614975418623429,1.5963041075480489
9.972585067371757,1.5967939785703733
5.432794162642594,6.971251701049278
3.1572190521503396,5.332259231717403
9.98406182994287,6.5016041267807605
5.354506252774223,9.169761330998123
6.471935572492766,9.757217824191057
5.393377806972502,5.0860621006699605
1.291023301030766,6.673703134256279
9.195059728083306,8.488171256011851
0.8129446744053825,3.0498135160338236
3.447274184523217,5.072150008037143
0.5510579943958716,8.974152757592176
0.9146970986817649,4.623136027159055
2.840272530368474,4.2649327499119005
0.7567167890490711,7.960220800562218
0.157555323274563,9.577026405296738
6.068833564041625,3.924156143287508
1.6257401964590612,9.614849031923683
9.524505930166063,5.584326349193799
3.670778815583926,5.721184567540476
9.051997082802814,9.68824024290097
3.0322055469803444,3.1833852395229534
0.7210997692391452,0.9667331766454645
6.044433155406068,7.5923359072778265
8.574448757429169,5.148375141014405
2.8862532941655736,0.4783445588964186
8.323088382946406,6.405494500434003
3.2929740624156203,9.138869474638705
9.492665014863022,2.238802476634337
1.4970229653024458,6.352552549204047
7.455337345270527,3.03734303561888
6.593747165442196,9.820144397786741
4.097059928807828,1.9611414022576423
4.351454813276062,8.86739848315387
3.4342353811411472,2.49909731540893
2.2133876103680237,4.065808310339087
7.669646320564032,4.732516298323207
3.51110468609071,1.9520439478656315
3.7007021116483663,9.720603009494766
8.196782018152199,5.121261221006619
3.845030009100221,9.319201971026075
6.933429203658633,2.204385064579041
6.395008322535215,4.381929111542323
4.941588794110048,9.434482905642081
0.6088159000644633,3.785468709602066
7.972664993392388,3.526534133423512
3.1778917979774004,9.594569034902744
6.1176156706270906,0.8521704762173787
2.511915941395925,3.0590259458811464
4.242575302298368,9.186298335620501
7.048455423949688,9.63920413426311
2.482809169104805,6.709167570573486
